id,user,tweets,date,location,favorites,retweets,english,polarity,Expression Label
1394977423758970882,daljigar,Новш гэж Хүүкийн дарангуйлалд орохгүйн тулд Эрдэнэд санал өгөхөөс өөр сонголт алга. Энхбат бол МАНы кармааны намаас дэвшиж байгаа Эрдэний санал хуваагч 🥴 https://t.co/rCkrCQgv4V,2021-05-19 11:25:09,,2,1,There&#39;s no choice but to vote for Erdene to avoid Hook&#39;s oppression. Enkhbat is a genius of the MPP&#39;s Karma Party 🥴 https://t.co/rCkrCQgv4V,0.0,neutral
1395023680393015301,nyamkaa,"@Batka_ Хүүк 70, Энхбат 20, Эрдэнэ 10",2021-05-19 14:28:58,"Завхан, Цэцэн-Уул",2,0,"@Batka_ Hook 70, Enkhbat 20, Erdene 10",1.0,positive
1395322659697659904,Dandag_5004,Толгойлогчид нь Эрдэнэлүү урвацан чинь Энхбат ялна ура гэж байсан дагаж далдайдагууд нь хаашаа яахаа мэдэхээ байцан ихаха. Үзэл бодолдоо л үнэн ч байлдаа. Таван цаас хаанаас ч олддымшдэ угнь 😂🤮 https://t.co/QjA1LNOsZZ,2021-05-20 10:17:00,Mongolia,2,1,"The leaders betrayed Erdenelu and Enkhbat said that he would win, but his followers did not know where to go. The truth is in the battle. Five pieces of paper can be found anywhere 😂🤮 https://t.co/QjA1LNOsZZ",-0.9,negative
1395323458683236353,Dandag_5004,Чамаас сайн хуульчид зөвлөгөө өгч байгаалдаа. Тэгээд ч Энхбат Ам нээвэл нтр гээд зөндөөл нэвтрүүлэгээр ороо биздээ https://t.co/T3BXXxIE0v,2021-05-20 10:20:11,Mongolia,2,0,"Better lawyers than you. And if Enkhbat opens his mouth, he will appear on many programs called https://t.co/T3BXXxIE0v",0.2,neutral
1395034862516523009,doogii_jr,Энхбат гуай хоёр ялтантай өрсөлдөх гэж байгаа шдэ🤣 https://t.co/W03tXlR1sx,2021-05-19 15:13:24,"Istanbul, Turkey",1,0,Enkhbat is going to compete with two convicts🤣 https://t.co/W03tXlR1sx,1.0,positive
1395030989634641920,amarbayar_a,"Буянгийн Жагайгийн худал ба 7/1-ний үнэн:
7-р сарын 1-нд Д.Энхбат яг юу гэж хэлсэн бэ. Үймээн самуун тариагүй, иргэд гэртээ харьцгааж, намын дарга нар хэлэлцэх ёстой гэсэн байна. https://t.co/bEPzKFKZrI",2021-05-19 14:58:01,Ulaanbaatar,1,1,"Buyan Jagai&#39;s lie and the truth of 7/1: What exactly did D.Enkhbat say on July 1? There was no riot, people should go home and party leaders should discuss it. https://t.co/bEPzKFKZrI",-0.5,negative
1392825944847503360,bbolorerdenemn,Энхбат гуай одоо Монгол Улсын төлөө зүтгэе гээд дэвшиж бдаг. Генерал нь хэн юм бол:). https://t.co/5MFfgTmn0q,2021-05-13 12:55:57,Ulaanbaatar,1,1,Enkhbat guai is now promoted to work for Mongolia. Who is the general :). https://t.co/5MFfgTmn0q,-0.1,neutral
1393868363097526272,toimch,"Би ч гэсэн Энхбат гуайг шүүмжилвэлл шүүмжилж чадна. Гэхдээ нөгөө 2-той нь харицуулахын аргагүй зөв нэр дэвшигч учраас дэмжинэ. 
Сонгогдсоных нь дараа шүүмжилнэ.",2021-05-16 09:58:09,Mongolia Ulaanbaatar,1,0,"I can also criticize Enkhbat guai. However, I will support the other two because they are the right candidates. Criticized after being elected.",-0.2,neutral
1395030275466223617,BadralMandah,"@Batka_ Хүүк 56%, Энхбат 25%, Эрдэнэ 17%",2021-05-19 14:55:10,,1,0,"@Batka_ Hook 56%, Enkhbat 25%, Erdene 17%",1.0,positive
1395049473093496834,BilgeeOdgiiv,@Uyanga_ts Энэ уг нь гарцаагүй үнэн гэхдээ бодож бодож Энхбат дээр шийдсэн байгаа. ЖАН-аас болоод үхсэн ч Эрдэнээд өгөхгүй гэсэн өчнөөн АН-ын гишүүд байна. Яаж ч ятгаад нэмэргүй . 2 дохоор Энхбат гарна. Гэр хороолол хөдөөд ялахгүй гэдэг нь эндүүрэл. Би яг тэдэн дунд чинь ажиллаж амьдардаг,2021-05-19 16:11:27,,1,1,"@Uyanga_ts This is definitely true, but I thought about it and decided on Enkhbat. There are so many DP members who say they will not give it to Erdene even if they die because of JANG. Persuasion is useless. Enkhbat will be the second. It is a misconception that ger districts do not win in rural areas. I live and work among them",-0.5,negative
1393422291975892996,Odmaa__,@ganzorigv @buyanaa_ts уг нь Энхбат гуай дэвшээгүй бол МАН-д саналаа өгөх байлаа би муухай хүн үү,2021-05-15 04:25:37,Mongolia,1,0,"@ganzorigv @buyanaa_ts If Enkhbat hadn&#39;t been nominated, I would have voted for the MPP. Am I a bad person?",-1.0,negative
1395023539854397440,tugaanaab,Гэгээнтэн гэж хүүк нь юм уу энхбат нь юм уу,2021-05-19 14:28:24,Mongolia,1,0,A saint is a son or a son,1.0,positive
1393859538957262848,margadism,"@gerel0991 @MergenB @artanyan Шийрий хийлгүй яахав, заавал хийсэн хүнийг нь олж дараа дараачийн троллуудад сургамж болог. Ахиад Д.Энхбат, С.Эрдэнийн гэр бүлээр ч тохуурах шинжтэй.",2021-05-16 09:23:05,Mongolia,1,1,"@ gerel0991 @MergenB @artanyan Well, don&#39;t do Shiirii, find the person who made it and learn a lesson for the next trolls. Again, the family of D.Enkhbat and S.Erdene is ridiculed.",-1.0,negative
1393428713912430595,DeTuvshintur,"Жиргээ бол санал өгөх насны хүмүүсийн 2% нь л байгаа болов уу. Бусад хувийн дийлэнх нь Хүрэлсүхийг дэмжих магадлал өндөр. Хүрэлсүх, Энхбат нарын дунд бус Хүрэлсүх Эрдэнэ нарын дунд өрсөлдөөн өрнөнө гэж бодож байна. https://t.co/2ytagCbGs2",2021-05-15 04:51:08,Mongolia,1,0,"Only 2% of people of voting age have tweets. The majority of other individuals are likely to support Khurelsukh. I don&#39;t think there will be competition between Khurelsukh and Enkhbat, but between Khurelsukh Erdene. https://t.co/2ytagCbGs2",-0.1,neutral
1392819960750116864,Davkasuren,"Энхбат начин ухаан орохгүй 40 хонож байна гэсэн байна ш дээ, аймаар юмбэ😔😔",2021-05-13 12:32:10,"Ulaanbaatar, Mongolia",1,1,"Enkhbat has been unconscious for 40 days, you know, it&#39;s awful",-1.0,negative
1395038735050280965,narnii_dor,@hoidnuur Энхбат нь санал хуваахгүй юу,2021-05-19 15:28:47,,1,0,@hoidnuur Enkhbat will share his opinion,1.0,positive
1393869118764314627,toimch,"Энхбат гуайд өө сэв алдаа дутагдал байгаа л байх. Хулгай луйвар завхралын системийг төлөөлдөггүй, тасралтгүй үгээ хэлсээр ирсэн, шинэ үед итгэл найдвар тавьж зоригжуулж ухааруулж явдаг болохоор нь дэмжиж байгаа.",2021-05-16 10:01:09,Mongolia Ulaanbaatar,1,0,"Mr. Enkhbat must have some shortcomings. We support it because it does not represent a system of theft and corruption, it has always spoken out, and it has given hope and encouragement to the new generation.",-0.2,neutral
1393869523401383937,Ogi_Bavaria,@Aanxaa @Aanxaa мөнгөө авцан ажлаа хийж бгаа хүн. Сонгуулиар гэхдээ хэнд саналаа өгхөө мэднээ😁 Энхбат гуай ялнаа. Хэдүүлээ чаднаа Аанхаа✌️,2021-05-16 10:02:45,,1,0,@Aanxaa @Aanxaa is a person who takes money and does his job. But I know who to vote for in the election😁 Enkhbat guai will win. I can do it,0.6,positive
1395036418087563269,D_Jaraa,Энхбат гараад яах ч билээ?Дэмий санал хуваах л ажил!....,2021-05-19 15:19:35,Ulaanbaatar Mongolia ,1,0,What will Enkhbat do when he leaves? It&#39;s just a waste of votes! ....,-1.0,negative
1395037219157512193,TumuruuBat,"У. Хүрэлсүх 57+-%
С. Эрдэнэ 28+-%
Д. Энхбат 15+-% https://t.co/XqT2cWU9Ic",2021-05-19 15:22:46,"Inner Mongolia, People's Repub",1,0,U. Touch 57 + -% С. Erdene 28 + -% D. Enkhbat 15+ -% https://t.co/XqT2cWU9Ic,1.0,positive
1393870571612491777,Tuvshin83047489,@Kheneejingoo Хүнийхээ хувьд Эрдэнэ ч Энхбат ч сул биш Дэмжигчид нь л туйлбаргүй Хүүгийн дэмжигчид маш туйлбартай хаашаа ч хамхуул шиг хийсэхгүй!,2021-05-16 10:06:55,Mongolia,1,0,@Kheneejingoo Erdene and Enkhbat are not weak as human beings. Their supporters are indeterminate.,-1.0,negative
1395030300367867914,Mongolia97602,Цалин буугаад... сүүлчийнхээ мөнгийг нэр дэвшигч Д.Энхбат ахад шилжүүлчлээ... гоёайнаа. https://t.co/UCUbzP8m7A,2021-05-19 14:55:16,,1,0,After the salary was reduced ... the last money was transferred to the candidate D.Enkhbat ... nice. https://t.co/UCUbzP8m7A,1.0,positive
1393950415142621185,Burmaa1919,"@SaruulhanA Энхбат нь арай нэр цэвэр юм даа
Улс төрд тэмцэл зүтгэлийг  хөдөлмөр гэдэг Олны танил болж чадсан эсэх л🤔",2021-05-16 15:24:11,Mongoli,1,0,@SaruulhanA Enkhbat&#39;s name is a bit clearer.,1.0,positive
1395022318687064068,er_munkhbat,@Ganchimeg_n @nambon__ Энхбат Нямаатай адил юм бэ,2021-05-19 14:23:33,Mongolia,1,0,@Ganchimeg_n @nambon__ Is it like Enkhbat Nyamaa?,-1.0,negative
1394952277409009664,hangai21,Б.Жаргалсайхан: Энхбат бол өнөө цагийн улс төрийн ТҮГЖИЛ! улс төрд гаргаж болохгүй хүн! https://t.co/TcvnddeS5M,2021-05-19 09:45:14,,1,0,B.Jargalsaikhan: Enkhbat is a modern political LOCK! Someone who can&#39;t be involved in politics! https://t.co/TcvnddeS5M,-0.5,negative
1393365777311481856,milkchoke,Хүрэлсүхийн буутай зураг хаа сайгүй. Зургаарнь таихгүй хүн нь ч таньдаг боллоо. МАНАЙ ЭНХБАТ гуайг ингэж танил болгоочээ 😁😁,2021-05-15 00:41:03,,1,0,Pictures with touch guns are everywhere. Even people who don&#39;t like the picture know it. This is how our Enkhbat guai was introduced 😁😁,0.0,neutral
1394122091188809728,TsegmidS,"@rad_saran @Dandag_5004 Надаас уучлал гуйх юу байхав дээ. Интернэтийг Эрхэм нэр дэвшигч Дангаасүрэнгийн ЭНХБАТ-ын хувийн бүтээл гэсэн санаа огт байхгүй. Монгол улсад интернэт ашиглах боломж олгосон андагч учраас л хийж буй ажил, нүдэнд үзэгдэж буй үр дүн гэсэн утгаар л хэлсэн.",2021-05-17 02:46:22,,1,0,@rad_saran @ Dandag_5004 Why don&#39;t you apologize to me? There is no idea that the Internet is the personal work of the Honorable Candidate Dangaasuren Enkhbat. It is said in the sense that it is a work in progress and a visible result because it is the hunter who gave Mongolia access to the Internet.,-1.0,negative
1394125796265005059,toimch,"Галигаагийн Баярсайхан гэж нөхөр Энхбат гуайг муулсан постоор фэйсбүүк сурталчилгаа явуулаад байна гэсэн.. 7 удаагийн сурталчилгааг 1797$-р явуулжээ. Хэний мөнгөөр хүн муулав, эх үүсвэрийг нь шалгахсан..",2021-05-17 03:01:06,Mongolia Ulaanbaatar,1,0,Bayarsaikhan Galigaa said that she was running a Facebook advertisement on a post that slandered her husband Enkhbat guai. Whose money was used to slander people and their sources were checked ..,0.0,neutral
1392858187062288386,DorjnamjimL,"Өнөөдөр нэг тийм сайхан ирээдүйд итгэх итгэл, урам хүмүүст өгөх эерэг мэссэж л үгүйлэгдэж байна даа. Энхбат гуай эерэг кампани явуулаасай.",2021-05-13 15:04:04,,1,0,What is missing today is a positive message to give people hope and encouragement for such a bright future. May Enkhbat run a positive campaign.,1.0,positive
1394967944187289602,myagmardorj_,Энхбат гуай гарнаааа https://t.co/sqcF4R5CLU,2021-05-19 10:47:29,Ulaanbaatar,1,0,Mr. Enkhbat will leave https://t.co/sqcF4R5CLU,-1.0,negative
1394958362559778819,narangoo_khatan,"@L1_5EarthMoonMN Манайхаас маш том 1 ялгаа харагдаад байдын, тэр том  амээрхийн ерөнкийлөгч эд нар чинь их гоё инээмсэглэж ярихын, манай МАНгарууд болохоор дандаа л загнасан, хөмсөг зангидаж, хөмхийгөө зуусан, хорслын харцаар харсан хүмүүс байхын. 

Энхбат гуай харин эд нарт дөхөх имижтэймдаа.",2021-05-19 10:09:25,Mongolia,1,0,"@ L1_5EarthMoonMN There is a big difference from us, the presidents of that big world are smiling and talking, our Mangars are always scolding, frowning, frowning and looking at each other with a stern look. Enkhbat guai has an image that is close to them.",0.6,positive
1394500482140450819,soyoloo81478488,"@Odkhuu_D энхбат гарахгүй шт, гол өрсөлдөөн АН МАН 2 болох байх даа, Энхбат санал хуваагч...",2021-05-18 03:49:58,,1,1,"@Odkhuu_D Enkhbat will not run, the main competition will be DP and MPP 2, Enkhbat is a divider ...",-1.0,negative
1394139466722275333,AltanOd_,"Энгийн харьцуулалт:

Энхбат гуайн Идэрээтэй хийсэн podcast 416k үзэлттэй❤️🙏

Хүүкийн 4 жилийн өмнө орсон 100 эрхэм нэвтрүүлэг 115к үзэлттэй. 😂😝",2021-05-17 03:55:25,UlanBator Mongolia,1,0,Simple comparison: Enkhbat&#39;s podcast with Ideree has 416k views❤️🙏 Hook&#39;s 100 best programs from 4 years ago have 115k views. 😂😝,0.0,neutral
1393418867972653056,Buural_ovogt,"@Munkhsoyol_Econ @GTsognemekh @Mandolinchin Яг одоо энхбат руу ""аймар шуналтай гэнээ"" гэсэн явган тараад буй үүний ерөндөг тактикаа бодох л хэрэгтэй. Дэмжигчдийн ""нүд хуруу"" баг явалт үр дүнгүй бгааг бүгд харж бга. Надад төрсөн бодол бий",2021-05-15 04:12:01,Ulaanbaatar,1,0,"@Munkhsoyol_Econ @GTsognemekh @Mandolinchin Right now, we need to think about the IUD tactics that are spreading to Enkhbat that he is &quot;terribly greedy&quot;. Everyone can see that the &quot;eye and finger&quot; team of supporters is ineffective. I have a thought",-1.0,negative
1394950461493370881,Luvsanshagjaa,"Энхбат гуайг улс төрийн түгжил гэж байна шд 
😳😳😳
#Жаргалсайхан
#АмНээвэл",2021-05-19 09:38:01,Mongolia,1,0,Enkhbat guai is called a political lock 😳😳😳 #Jargalsaikhan #Open,-1.0,negative
1394142108471070728,erdenebatavia,@iMementoMori @batengineer Энхбат гуай байгаагүй бол Монгол Улс интернетгүй байх байсан гэх гээд байгаамуу муахахав Бас л попорч чадаж байгаан шүү,2021-05-17 04:05:55,"Ulaanbaatar, Mongolia",1,3,"@iMementoMori @batengineer If Enkhbat guai hadn&#39;t existed, Mongolia would not have internet.",-1.0,negative
1394143173065068547,munkhtamire,@bayaraashuu Энхбат байгаагүй бол Монголд интернэт байхгүй байх байсан..,2021-05-17 04:10:09,Mongolia,1,0,"@bayaraashuu Without Enkhbat, there would be no internet in Mongolia ..",-1.0,negative
1394143373599019009,erdenebatavia,1925 онд ЗХУ манайд хэдэн онгоц өгөөгүй бол бид нар одоо иргэний агаарын тээвэргүй байх байлаа гэсэн үг юм уу. Зүгээр л бизнес биз дээ интернетийг Монголд оруулж ирэх чинь. Энхбат гэж хүн хийгээгүй бол дараагийх нь нээх удахгүй оруулаад ирэх л байсан даа. https://t.co/uXotZ3tKEE,2021-05-17 04:10:56,"Ulaanbaatar, Mongolia",1,1,"If the Soviet Union hadn&#39;t given us a few planes in 1925, would we not have civil aviation now? It&#39;s just a business to bring the Internet to Mongolia. If Enkhbat hadn&#39;t done it, the next one would have been opened soon. https://t.co/uXotZ3tKEE",0.0,neutral
1394944413965684740,ShijireeB,"МАН-хан Энхбат руу 7 сарын 1-нийг аллагын бурууг чихэх гэж байгаа бол өөрсдийгөө л эвгүй байдалд оруулна шүү! Сонгууль луйвардаж, иргэдээ буудсаныг арай ч мартчихаагүй байна аа... https://t.co/y4BntYCrzu",2021-05-19 09:13:59,Mongolia,1,0,"If the MPP is going to blame Enkhbat for the July 1 murder, they will embarrass themselves! I have not forgotten that the election was rigged and people were shot ... https://t.co/y4BntYCrzu",0.0,neutral
1394940347474661376,dobuhan,"@UblineMn Элбэгээ сайн ярьдаг, Энхбат сайн бичдэг гоё жиргэдэг. Хоёулаа хэл устай, Энхбат нь Элбэгээгийн зөвлөх байсан. Ерөнхийлөгч болж болохоор хүн",2021-05-19 08:57:50,Mongolia,1,0,"@UblineMn Elbeg speaks well and Enkhbat writes well. Both are fluent, and Enkhbat was Elbegee&#39;s advisor. A person who can become president",1.0,positive
1394937576021053440,shineeebold,@SaruulhanA хөөх би худалдагдаагүй. харин ч Энхбат гуай нэг эвгүй тайлбар өгсөн байна лээ. бараг нет минийх ухааны. энэ хүмүүс 🤮🤮🤮,2021-05-19 08:46:49,,1,0,"@SaruulhanA Wow, I&#39;m not sold. On the contrary, Enkhbat guai gave an awkward explanation. almost out of my mind. these people 🤮🤮🤮",0.0,neutral
1394103139381383169,erdenebatavia,"@SaruulhanA Би цензурдээгүй ээ тухайн хүнийг нэр дэвшүүлсэн нам нь болон бусад дэмжигчид нь бид нар Энхбат бол мэдлэгтэй боловсролтой мундаг, бусад 2 нь харанхуй бүдүүлэг гэж бичихийг зөвшөөрөхгүй л гэсэн байна лээ",2021-05-17 01:31:04,"Ulaanbaatar, Mongolia",1,0,@SaruulhanA I&#39;m not censored. The party that nominated the person and other supporters said that we would not allow Enkhbat to be described as well-educated and the other two as dark and rude.,0.0,neutral
1394095723642179587,bbatzl,@Uralmgl Энхбат где? Как это это так без улыбок😀... Без бутылок?,2021-05-17 01:01:36,Mongolia,1,0,@Uralmgl Where is Enkhbat? How is it so without a smile😀 ... Without a bottle?,0.0,neutral
1394078728355864577,Gankhuy19077308,Д.Энхбат гуайг дэмжмээр байвал Доржханд минь өөрөө холхон бай! МАН-ын хөлсний цэрэг чамаас хүмүүс ой гутаж байгаа! https://t.co/FUd9RdBKzZ,2021-05-16 23:54:04,,1,0,"If you want to support D.Enkhbat guai, stay away from Dorjkhan! People are disgusted with you, MPP mercenary! https://t.co/FUd9RdBKzZ",0.0,neutral
1394987205970513922,Uyangaadorj,@UblineMn Сайхан эхнэртэй хүн ерөнхийлөгч болох ёстой гд л Энхбат гуайн эхнэрийн зургийг сэвж өгсөн шд. Яг ямар хүн ерөнхийлөгч болох ёстой юм бэ?,2021-05-19 12:04:02,,1,0,@UblineMn A man with a beautiful wife should become president. Who exactly should be president?,0.7,positive
1392826953074241539,DavaaGombosuren,@Batka_ Би таныг Энхбат гуайг дэмжээд байна гэж ойлгосон.,2021-05-13 12:59:57,Ulaanbaatar,1,1,@Batka_ I understand that you support Enkhbat guai.,0.0,neutral
1392831976269176837,BoldkoD,@khulan9009 Датакомын Энхбат гэж мэднэ ээ мэднэ хөдөөний сумын хүүхэд ш дээ,2021-05-13 13:19:55,Монголия,1,0,"@ khulan9009 I know Enkhbat from Datacom, I know he is a child from a rural soum",-1.0,negative
1393414840849371136,Bishreltei,@AEnkhtsetseg Энхбат гуай ядаж худлаа попрохгүй хүнд хэрэгтэй юм яриад сууна шүү дээ хэхэ 76 үхэрнүүдэд сайн нөлөөлөл үзүүлж чадах байх хэхэхэ жиргээнд залууст нөлөөлдөг шигээ хэххэ,2021-05-15 03:56:01,Mongolia,1,0,"@AEnkhtsetseg Enkhbat guai, at least he doesn&#39;t lie, he talks about things that are useful to people lol 76 He can have a good effect on cows lol",1.0,positive
1395007395764523011,mardai_p,Зохион байгуулагч Д.Энхбат https://t.co/0tpe4OTNP0 https://t.co/YOeBkYyaqj,2021-05-19 13:24:15,Mongolia,1,1,Organizer D.Enkhbat https://t.co/0tpe4OTNP0 https://t.co/YOeBkYyaqj,0.0,neutral
1395007363724156931,aSarnai,Түрүүчийн сонгуулиар цагаан сонголт давамгайлна гэж бодоогүй ч үнэхээр санал өгөх хүн байгаагүй учир 2 удаа цагаан хуудас өгсөн. Энэ удаад ч бас өөрийн хүссэн хүндээ л өгнө. Энхбат яасан ч гарахгүй учир Хүүкийг гаргахгүйн тулд Эрдэнэд өгнө нтр гсн өгүүлбэртэй бодлого бодож чадкуэ,2021-05-19 13:24:08,Mongol,1,1,"I did not think that the white election would prevail in the last election, but I was given two blank ballots because there was no one to vote for. This time too, give it to whoever you want. Since Enkhbat will not be released anyway, I can think of a policy with a sentence that will be given to Erdene in order not to release Hook.",-0.1,neutral
1393942385072082949,QcmeSsdl7UApPd3,@TomokoIbukuro Ер нь тийм болж бна ХҮК Энхбат гэсэн 2 хүний тоглолт болж тараах АН Эрдэнэ орсон ч Энхбат саналаас хороон ХҮК ашигтай байх,2021-05-16 14:52:17,Mongolia,1,0,"@TomokoIbukuro In general, this is how it will be.",-1.0,negative
1392836087182028812,ariuka00947392,Энхбат гуай хурц шийдэмгий харагдахгүй ч дэлхийн жишигт нийцсэн боловсролтой төлөв даруу улсын нэр унагаад байхгүй ерөнхийлөгч байх болов уу. Тэргүүн хатагтай ч боловсролтой цаг үетэйгээ зохицсон гоё дэгжин эмэгтэй байна бравоо👏👍 https://t.co/fNUHKCKrQt,2021-05-13 13:36:15,,1,0,"Mr. Enkhbat may not look sharp, but he will be a president with a world-class education and a humble state. The First Lady is an educated and elegant woman who is well-educated and well-timed bravoo👏👍 https://t.co/fNUHKCKrQt",1.0,positive
1394999425013927936,Altantsetseg_O,"Энхбат бол Монголын интернетийг үндэслэгч, компютер зохион бүтээгч бла бла. Саяхан болтол дааж давшгүй үнээр интернет авдаг байсныг хэдэн үүрэн операторууд л дэлхийн үнэд ойртууллаашдээ",2021-05-19 12:52:35,Улаанбаатар хот СБД,1,1,"Enkhbat is the founder of the Mongolian Internet and a computer designer. Until recently, only a few mobile operators were able to bring the Internet closer to world prices",-1.0,negative
1392846827532161027,ChuluunpurevS,@Chuluunbat201 Дээр үед ганц ч үг хэлээгүй бхд...муухай хараад бну гүюү сду минь гд өдөөд эхлэдэг хулигаанууд бсн тэ. Мэдээгүй бж бгд Блок хийцэн бхаар ийм мэдрэмж төрдөгшд. Энхбат Ерөнхийлөгч,2021-05-13 14:18:56,,1,0,"@ Chuluunbat201 In the old days, I didn&#39;t say a single word. I don&#39;t know, but everyone who makes a block feels like that. President Enkhbat",0.0,neutral
1393396719384023040,ebmbe,"@bayarkuu Хүрэлсүх, Эрдэнэ, Энхбат 3 л лав зайлуулж чадахгүй...",2021-05-15 02:44:00,,1,1,"@bayarkuu Khurelsukh, Erdene and Enkhbat can&#39;t get rid of 3 ...",0.0,neutral
1394989239717310464,atsetsegma,"@DanzanBolormaa @SerteeO Яг өнөөгийн нөхцөлд соёлтой боловсон хүн гараад юм чадахгүй л болов уу. Олон жил бугшсан зүйлийг хүчээр дарах шаардлага байна. Энхбат арай л зөөлдөж, ар байхгүй учир өөрчлөлт хийж чадахгүй л болов уу... Бодит байдал ийм л байна... уучлаарай",2021-05-19 12:12:07,Ulaanbaatar,1,0,"@DanzanBolormaa @SerteeO In today&#39;s world, a cultured person can&#39;t do anything. What has been stuck for years needs to be forcibly suppressed. Enkhbat is a little soft and I can&#39;t change because I don&#39;t have a back ... That&#39;s the reality ... I&#39;m sorry",0.0,neutral
1392849090724077573,u_system,@khulan9009 Монголд интернет байхгүй байхад Датаком гэдэг компани анхны сүлжээг оруулж ирж байлаа. Захирал нь Энхбат гэж хүн байлаа. Твиттерээр асуулт асуух боломжийг чинь энэ компани олгосон байна штээ,2021-05-13 14:27:55,ӨГ,1,0,"@ khulan9009 When there was no internet in Mongolia, a company called Datacom introduced the first network. The director was Enkhbat. This company gave you the opportunity to ask questions on Twitter",0.0,neutral
1393977666974339074,BilgeeOdgiiv,@margadism Энхбат биш бол Эрдэнийг л дэмжих байна. Хэн юм ярьж анхааруулж тэмцэж байсныг бүгд мартаж эсрэгээрээ Хүүкийн хамсаатан нэр зүүх хүртэл нь эсрэг тоглолт өрнөцөн. Саяхан АН-н гишүүдээс нь өмөөрч маргасаншт. Мань эрд үнэндээ гарах шанс байхгүй гэж хараад байгаа юм.,2021-05-16 17:12:29,,1,0,"@margadism If not Enkhbat, I will support Erdene. Everyone forgot who was talking and who was fighting, and on the contrary, the opposite game took place until Hook&#39;s accomplice was named. Recently, he argued in defense of his DP members. He doesn&#39;t really have a chance.",0.0,neutral
1394012445044318217,AmaraaU,"@SaraanaaM @MTsendpurev @sogoomn Г.Алтанбагана
@Go_Aagii

Энхбат бол бизнесийн бүлэглэлийн эрх ашгийг  хамгаалах нь тодорхой",2021-05-16 19:30:41,"IL, U.S.",1,0,@SaraanaaM @MTsendpurev @sogoomn G.Altanbagana @Go_Aagii Enkhbat is clear to protect the interests of the business community,0.0,neutral
1393385749395824641,jina_j21,Д.Энхбат юуын гэхээс С.Эрдэнэ лав бишшшээээ 🤣😂 https://t.co/LBmsy45IAK,2021-05-15 02:00:25,"Ulaanbaatar, Mongolia",1,0,"What is D.Enkhbat, S.Erdene is not лав😂 https://t.co/LBmsy45IAK",0.0,neutral
1395049902913302535,TomokoIbukuro,@Zandanbat5 Энхбат гуайг би лав найз шиг ах шиг боддог доо. Нөгөө хоёр ахтай уулзаж үзээгүй...,2021-05-19 16:13:10,"Ulaanbaatar, Selenge",1,0,@ Zandanbat5 I think of Enkhbat guai as a friend and brother. I haven&#39;t met the other two brothers ...,0.0,neutral
1392784455916429316,Munkhtu04750276,Америкын иргэн хүртэл Энхбат гуайд хандив явуулж байна гэжийшд. Гадаад дотоодгүй дэмжих юм байна. https://t.co/G756G660jb,2021-05-13 10:11:05,Mongolia,1,1,Even an American citizen is donating to Enkhbat. Foreign and domestic support. https://t.co/G756G660jb,0.0,neutral
1393447421984735232,yanzagahan2,@Aanxaa харизм гэж үүнийг хэлээд байгаам. Уул нь Энхбат толгойгоороо илүү илүү боловч...,2021-05-15 06:05:29,,1,0,"@Aanxaa I call it charisma. In fact, Enkhbat is better with his head, but ...",0.0,neutral
1395285424168325120,ariukab,@Nandin991 би хэлээд л бсан... Энхбат начин л босч ирээсэй бусад нь дүүрч,2021-05-20 07:49:02,"Tokyo, Japan",1,0,@ Nandin991 I just said ... I wish Enkhbat would get up and the others would be full,0.0,neutral
1393540666559385604,wntngdprvoice,Элит байж болохоо больсон хорвоо юу. Энхбат гуай элит л байг л дээ. Элит хүн ерөнхийлөгч болог л дээ юу нь болохгүй байгаан лол.,2021-05-15 12:16:00,Mongolia,1,1,"A world that can no longer be an elite. Let Enkhbat guai be the elite. Let the elite be the president, what&#39;s wrong lol.",0.0,neutral
1393589252953231363,Gereltod_Tsog,"Тэр Энхбат чинь тийм л мундаг, лаг хүн юм бол тэгээд сонгогдох л байлгүй дээ. Залхтал бичих юм лайтай ш***сссс",2021-05-15 15:29:04,Mongolei,1,0,"If Enkhbat was such a great and silly person, he would have been elected. I&#39;m tired of writing",0.0,neutral
1392719978919604228,erkhemshagai,@b_dorj @Bolorhoonnn Жагаа Ах голтой ярих нь ярьдаг. Энхбат гуайн хувьд ч тэр өөр хэн ч байсан 7-р сарын 1нд эсэргүүцлээ илэрхийлж байсан иргэд хяналтаас гарч архидалт үймээн тонон дээрэмдэлт болох уур амьсгал ороод ирхээр нь зогсоох гэж үзээд дийлдэхгүй болохоор орхиж явахаас өөр яах байсан гэж.,2021-05-13 05:54:53,УБ БГД,1,0,"@b_dorj @Bolorhoonnn Jagaa Akh talks to Gol. As for Enkhbat, who else would he have left if the protesters on July 1 were out of control and could not be stopped when the atmosphere of alcoholism, riots and looting came to an end?",0.0,neutral
1392726145561366529,Oulen10,"@enkhbat Энхбат гуай, хүн ямар хэмжээний орлоготой болохоороо шинжлэх ухаан, соёл урлагийг сонирхох вэ? Улс хэдий хэмжээний мөнгөтэй болохоороо бас ийм чухал зүйлийг дэмжиж эхлэх вэ?",2021-05-13 06:19:23,,1,0,"@enkhbat Enkhbat guai, how much income does a person have to be interested in science and culture? How much money does the country have to support such an important thing?",0.0,neutral
